ID,Review,Link,Sentiment
610,,https://www.aliexpress.com/item/1005006887105153.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-49&pdp_npi=4%40dis%21PKR%2147528.32%2119011.48%21%21%211233.64%21493.46%21%40213ba0c517317823730298086ec19b%2112000038622577632%21sea%21PK%210%21ABX&curPageLogUid=xhzOr5s2U5Xv&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
611,,https://www.aliexpress.com/item/1005006918814447.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-50&pdp_npi=4%40dis%21PKR%2141616.76%2116646.71%21%21%211080.20%21432.08%21%40213ba0c517317823730298086ec19b%2112000038724733717%21sea%21PK%210%21ABX&curPageLogUid=scqeXsZtEz1c&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
612,,https://www.aliexpress.com/item/1005006947918197.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-52&pdp_npi=4%40dis%21PKR%2133610.48%2113444.34%21%21%21872.39%21348.96%21%40213ba0c517317823730298086ec19b%2112000038821552018%21sea%21PK%210%21ABX&curPageLogUid=2sUXgd7zfAfr&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
613,,https://www.aliexpress.com/item/1005007604573981.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-53&pdp_npi=4%40dis%21PKR%2131120.87%2110581.02%21%21%21807.77%21274.64%21%40213ba0c517317823730298086ec19b%2112000041476782445%21sea%21PK%210%21ABX&curPageLogUid=ceWdxbxOEeDv&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
614,,https://www.aliexpress.com/item/1005007581214969.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-54&pdp_npi=4%40dis%21PKR%2134800.19%2111831.99%21%21%21903.27%21307.11%21%40213ba0c517317823730298086ec19b%2112000041380673788%21sea%21PK%210%21ABX&curPageLogUid=AB9XosMEYqUN&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
615,,https://www.aliexpress.com/item/1005006040720413.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&aem_p4p_detail=202411161039331146648464784900002858310&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-55&pdp_npi=4%40dis%21PKR%2112469.15%217480.38%21%21%2144.89%2126.93%21%40213ba0c517317823730298086ec19b%2112000035446887921%21sea%21PK%210%21ABX&curPageLogUid=mLtgPYSfG867&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039331146648464784900002858310_14,NR
616,,https://www.aliexpress.com/item/1005007648917922.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-56&pdp_npi=4%40dis%21PKR%2157196.65%2119446.84%21%21%211484.59%21504.76%21%40213ba0c517317823730298086ec19b%2112000041647053446%21sea%21PK%210%21ABX&curPageLogUid=JPzDUq0fMqSw&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
617,,https://www.aliexpress.com/item/1005007802195921.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-57&pdp_npi=4%40dis%21PKR%2131920.69%2110853.03%21%21%21828.53%21281.70%21%40213ba0c517317823730298086ec19b%2112000042252900441%21sea%21PK%210%21ABX&curPageLogUid=F5fBxVuHfLnc&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
618,,https://www.aliexpress.com/item/1005007869545428.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-58&pdp_npi=4%40dis%21PKR%2181388.46%2127671.94%21%21%212112.51%21718.25%21%40213ba0c517317823730298086ec19b%2112000042625091111%21sea%21PK%210%21ABX&curPageLogUid=ihtSm1oETF2X&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
619,"Very good game console and at the same time pc with win 11 one day in one quite powerful can perfectly ps2 win u, pc games and many consoles that come more retro. I recommend it is more than enough for my needs. The only thing I don't like that comes in win 11 instead of the 10 that consumes fewer resources.Great MachineBrutal, the retro Biblethe games control is damaged. not working",https://www.aliexpress.com/item/1005007473943210.html?algo_pvid=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957&aem_p4p_detail=202411161039331146648464784900002858310&algo_exp_id=89f4a2f1-ef2d-4bfc-ba6d-e408b5cf1957-59&pdp_npi=4%40dis%21PKR%21112772.33%2154132.05%21%21%21405.99%21194.88%21%40213ba0c517317823730298086ec19b%2112000040899235389%21sea%21PK%210%21ABX&curPageLogUid=65mb61AJew9f&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039331146648464784900002858310_15,Positive
620,"Excellent product, very good logistics service and follow-up support, without hesitation I would buy it again. I thank again the whole team that makes this possible. Note for Mexicans: Please note the payment of taxes, in my case it was $254.00 from customs + $46.00 from the Mexican postal service. Also take into account logistics delays, seller support me on everything.Packing for good. I will describe the monument. The bags have. And all cables. Pratsyu good, without beaten picheliv, 120 Hertz pidtrim. Recommend seller!Duge class. Thin. The picture is super. The rest did not look up, like before the phone. Ale with a note-odnase with a mustache, adjusting automatically. I recommend it. Pakuvannya-locally baked.Screens and hacks will be delivered over the top of the shop sponsor and shipping takes about a week.",https://www.aliexpress.com/item/1005006864225921.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&aem_p4p_detail=202411161039516072579941207780002802938&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-3&pdp_npi=4%40dis%21PKR%2127310.56%2123565.75%21%21%21708.87%21611.67%21%40212a70c017317823911454499e9f9d%2112000038554803394%21sea%21PK%210%21ABX&curPageLogUid=jUo6D8kXbX1U&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039516072579941207780002802938_1,Positive
621,"Arrived quickly. All good, I still don't try the touch but otherwise everything perfect, I'm already using it. Thank you!Arrived fast adjusts what you buy the touch works well is lightweight good resolutionI arrived fast, well packed, good resolution, I am happyA perfectly fine screen for its price, it justifies the moneyA perfectly fine screen for its price, it justifies the money Thanks for the sellerScreen colors are very very beautiful and touch fast, must do these settings Shan recognize the screenIt was very quick to send and it was very helpful. The product was as described, and there was no inconvenience to use. I would also like to consider buying it from this store if it comes out what you need.Excellent, the touch at the beginning was detected on another monitor, but with the Windows settings it is solved. Feels very well built.It is very good for the touch and the price is really good. It is the best Samsung Dex monitorFor the money I paid, this is a good display. The build quality is cheap plastic. Especially the stand might even break when you use too much force but the display is very light weight. The color quality is next to a Mac Retina display only okayish, either too reddish or too greenish but its decent. You can adjust it to a certain degree. Multi-touch does not work on MacOS but is fine on Windows. I tried different drivers for Mac but it didnt work for me. A lot of accessories included, see the picture.ExcellentQuality is worth the pricelooks good and very lightFast deliveryGreat monitor! Everything connected at once. Tried with Android TV console. Everything works.Product arrived very quickly and is of very good quality.This device is wonderful!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!, light and touch responds perfectly well!!! Very happy!!The screen is very beautiful and effective touch very much and fast Leah operation sweet in all shortGreat quality monitor, very fast delivery. I'm SatisfiedThe sound quality of the earphone jack is not good, and the sound of the speaker is not good, but you can listen normally. The sensitivity of the touch panel is quite good, so I think that people who buy this for this will not fail to buy.Great and very quick support!! I had some problems during installation of the touch monitor but got very professional support and I found out that the issues I were faced with were based on incompatibility of my mini-PC. The touch monitor I ordered from this store is working perfectly as expected on a different PC. Thanks again for support.",https://www.aliexpress.com/item/1005007267259111.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-4&pdp_npi=4%40dis%21PKR%2134399.13%2120639.63%21%21%21892.86%21535.72%21%40212a70c017317823911454499e9f9d%2112000040088826899%21sea%21PK%210%21ABX&curPageLogUid=O2eUDfLfQqng&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
622,Garnat,https://www.aliexpress.com/item/1005008058451278.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&aem_p4p_detail=202411161039516072579941207780002802938&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-7&pdp_npi=4%40dis%21PKR%2122062.81%2119782.02%21%21%21572.66%21513.46%21%40212a70c017317823911454499e9f9d%2112000043485865071%21sea%21PK%210%21ABX&curPageLogUid=ZLkRR1keO7wc&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039516072579941207780002802938_2,Neutral
623,I received this screen afew days ago and I must say it is great. It is a true OLED screen,https://www.aliexpress.com/item/1005007906344688.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-8&pdp_npi=4%40dis%21PKR%21144435.47%2162106.86%21%21%21519.98%21223.59%21%40212a70c017317823911454499e9f9d%2112000042793968997%21sea%21PK%210%21ABX&curPageLogUid=sGrUPcBByRuw&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
624,,https://www.aliexpress.com/item/1005006596649291.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-10&pdp_npi=4%40dis%21PKR%218206.23%214103.12%21%21%21213.00%21106.50%21%40212a70c017317823911454499e9f9d%2112000038349225664%21sea%21PK%210%21ABX&curPageLogUid=4lIaEnDmIkON&utparam-url=scene%3Asearch%7Cquery_from%3A,NR
625,,https://www.aliexpress.com/item/1005008058372959.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&aem_p4p_detail=202411161039516072579941207780002802938&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-11&pdp_npi=4%40dis%21PKR%2122062.81%2119782.02%21%21%21572.66%21513.46%21%40212a70c017317823911454499e9f9d%2112000043486206046%21sea%21PK%210%21ABX&curPageLogUid=cIdsmz5law6m&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039516072579941207780002802938_3,NR
626,WooooooW very good ScreenGreat. I loved it.TerribleThe screen is useless for games console screen designs only and the seller is answering the questions only after you buy the product from his screen is useless for games do not support VRR and there is no language is not Chinese,https://www.aliexpress.com/item/1005006808624712.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-14&pdp_npi=4%40dis%21PKR%21101813.50%2196722.94%21%21%212642.66%212510.53%21%40212a70c017317823911454499e9f9d%2112000038375196813%21sea%21PK%210%21ABX&curPageLogUid=9DzacRBPrTZn&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
627,"I am deeply impressed by this 16-inch display, with a 2.5K resolution and 144hz refresh rate. The gaming experience is great when connected to my PS5. The built-in Google TV system is also my favorite for watching Netflix. I am very satisfied and recommend it.",https://www.aliexpress.com/item/1005007782953946.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&aem_p4p_detail=202411161039516072579941207780002802938&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-15&pdp_npi=4%40dis%21PKR%21115636.15%2157818.07%21%21%21416.30%21208.15%21%40212a70c017317823911454499e9f9d%2112000042279827165%21sea%21PK%210%21ABX&curPageLogUid=KDzrvOXtZFjn&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039516072579941207780002802938_4,Positive
628,"best budget portable monitor. build quality is good. straightforward to use. colors are good and brightness is very acceptable. comes with 3 cables. i was worried about the kickstand at first but its proving to be solid and functional, can use it in portrait mode as wellQuality is Good",https://www.aliexpress.com/item/1005007367626264.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-16&pdp_npi=4%40dis%21PKR%2170775.46%2141049.65%21%21%211837.04%211065.48%21%40212a70c017317823911454499e9f9d%2112000040455231103%21sea%21PK%210%21ABX&curPageLogUid=LGqGlDrv9jbQ&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
629,"Thanks seller sent quickly. Uapacanly very well. Screen works. Very satisfied with the purchase. Get to Kiev in 9 days.Absolutely superior. Great value. for money and great value anyway.Beautiful monitor and has several connection options: USB-type C, Type-C type-C, HDMI-type-C. The sound is excellent and the nice image of working.Very good, excellent quality and arrived in perfect condition, I like the producer very much, excellent for secondary screen or main in maximum quality.As expected, the picture quality or reaction speed is a price tag. I think it will be more efficient when it comes to business. However, under the condition that there are many connecting cables and working on one table, the length of the wire is rather long. I would like to have a short version of gold. But I think the price ratio is the best.The price seems to be good. The delivery is a problem, the product is good ^ ^build quality is good. picture quality is also good. Recommended.A Marvel! To connect it to the mobile or as a second screen of the pc. Looks great. A very good purchase for the price it has. I just hope it lasts... The shipment was very fast.Great Quality, no custom duty on arrival.Excellent. Good qualityNepogana yakiste, Garna picture In sets of 2 Type-C T1 HDMI cablesThe Product is really good , its going a long while before its arrived but anyway it wa sworth it the sounds for the display are very nice the resolution and brigthness are mite then satisfying enough , just needed another adaptor cause im not in the US so i took a similar model with just bit less power an tested it , it needs kinda 17 Mah , 5v and it needed 1.5 A wo work with it. Just perfect.This is a great portable monitor, the screen resolution is Sharp and the matte finish is great.The secondary screen is very useful in my setup, i use it mostly to see my chat when Im steaming, i didnt try it on PS4 or Ps5 or connect my phone to it, but if you want to connect these devices to the screen you need to buy an adapter, the screen only comes with Mini HDMI and 2 Type C wire, in the end the screen is perfectSaya menggunakannya sebagai sambungan dari komputer riba saya ke monitor sekunder.sending from China although described that from Ukraine. everything works fine, too many cables.The order before the estimated date in perfect condition. The screen is as described on the pageGreat product, well packaged and quick delivery.It works well and the products of good goods have come. I am satisfied.Excellent quality excellent product",https://www.aliexpress.com/item/1005006947670509.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-17&pdp_npi=4%40dis%21PKR%2121754.98%2119494.61%21%21%21564.67%21506.00%21%40212a70c017317823911454499e9f9d%2112000038821523349%21sea%21PK%210%21ABX&curPageLogUid=zi9Hp0VMkCOi&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
630,"Well packed arrived perfect, looks good quality I recommend itShipping and material quality is very good image quality with hearty connection no smooth contraction. Charge of 460 TL although the shipping is free when delivering the distressed one.Extender screen boosts productivity by adding a portable second display to my laptop. Thank you it's really helpful for me.the product is really good you can either stick it to back of your laptop permanently or use a type C or HDMI cable to connect it with ur laptop without sticking it. I bought the 13'' size honestly its big enough and lightweight especially if you want to take it with you anywhere. I've received the product before the estimated shipment date. I am from Morocco so normally it takes a long time to get it. For Morocco buyers, well i paid 105MAD for the customs(diwana), i think because the product exceeds 1000MAD.Perfect Well received, well packed, as the description.OttimoA revelation, right after connecting it works. Image great. Instruction ingenious, there was a template how to mount. Three cables to connect. Thank you very much. I'm delighted :)Excellent item, arrived ahead of schedule, I have only a few hours of use and works well, good color and image resolution. A thousand thanks, recommended.Not bad dim screen for your money!Nickel chrome The sanchoGood quality product, however, when opening and running the screen is very hard.Screen resolution very good and easy to install, but double-sided tape has not very good fixation and took off twice.Came not 14 inches, but 12 inches. Working, the screen resolution does not match the description-real 1366 x768. Works with a computer, with a smartphone (as in the pictures descriptions)-does not work.Arrived broken and they only gave me a partial refund. It was a waste of moneyIt was great. Everything was perfect.",https://www.aliexpress.com/item/1005004890389258.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-18&pdp_npi=4%40dis%21PKR%2151507.11%2120088.41%21%21%21185.43%2172.32%21%40212a70c017317823911454499e9f9d%2112000030909018713%21sea%21PK%210%21ABX&curPageLogUid=zvwFInsemOcL&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
631,"Top quality product as described! Yes clean, low, medium and natural acute! Thank you!Great product, great seller. I recommend",https://www.aliexpress.com/item/1005007971459400.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&aem_p4p_detail=202411161039516072579941207780002802938&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-19&pdp_npi=4%40dis%21PKR%2116154.33%216946.40%21%21%21419.30%21180.30%21%40212a70c017317823911454499e9f9d%2112000043090469510%21sea%21PK%210%21ABX&curPageLogUid=jzvXNxPH48HJ&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=202411161039516072579941207780002802938_5,Positive
632,"At my glance at noakazy4 to the montor at the budget signnti. For $140-145, I won't watch out for such a picture. The Matrix to complete the yakissna, 4 to Roschirennya is real. Security wealth. Osilki here 60Hz, you can't call Yogo, you can't. It is possible to look at photos and videos for such malt people. I will buy money. You can look at the Channel and ""find out-buy!""A shipping delay of about 5 to 6 weeks. Even after requesting a reshipment, there has been no response. A waste of time.",https://www.aliexpress.com/item/1005006474341034.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-21&pdp_npi=4%40dis%21PKR%21173473.67%2178062.04%21%21%21624.52%21281.03%21%40212a70c017317823911454499e9f9d%2112000037330476392%21sea%21PK%210%21ABX&curPageLogUid=gDPGU69zt7M5&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
633,"Just a great monitor, good color rendering, high contrast, no dead pixels noticed, I like it all.It turned out that the model that I ordered is not available, the seller offered two options, either the model is more expensive from China (white), or a cheaper black monitor from Russia and with a return of the difference, I chose white. Communication with the client (me) was at its best. I liked everything 2K Monik on 180Hz fire, next to 140Hz full HD on VA matrix, this is a dinosaur nowThe product is not as described. Indicated 165Hz, in fact a maximum of 144Hz. Changed cables, different DP, and HDMI, as a result, if artifacts are accelerated to 165. Very long delivery, by express courier, from the warehouse in my city-16 days, it is very long delivery in one city. One of the sorting centers has delayed shipment. There is a broken pixel. Monitor approx. But remained dissatisfied, for such a price... It is easier to pay extra and take a well-known company",https://www.aliexpress.com/item/1005004178107752.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-24&pdp_npi=4%40dis%21PKR%2176411.56%2138205.59%21%21%211983.33%21991.66%21%40212a70c017317823911454499e9f9d%2112000034786583561%21sea%21PK%210%21ABX&curPageLogUid=JxELN7AA3fuI&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
634,"Juge yakysna picture 2160x1440, short for budget IPs monatori LG 22 "". 2 If the HDMI come in, then whip up whizz when the signal appears. 2 dynamics. I PID, dnav DVB-T2 prefix and turning off a monster TV correspondent for hazendi. Sorry for the Type-C video on the device for smartphones in Kiev, the same as for the Type-C, I have lost the time to transit the charging of the smartphone. At the time it was even more beautiful, the technical menu of the auto-receiver and this day 64 News News News 10, overnight it is stronger.Good resolution with matte finish. The screen is manageable and the cover is practical to carry it protected in a mocha next to the laptop. The case is designed so that you can put the screen in the most comfortable way without disconnecting the cable.I bought that for purpose of system monitoring. Works fine via HDMI, don't know how Type-C only connection, didn't tested, cause I don't have that needed port with 3.1 PD protocol on my desktop PC.Very good quality monitor. The dial to control the menu is a bit stiff but all works and cables and nice quality also.Appears to function as designed. I have nothing to use to test the high resolution but 1920x1080 looks fine.Device is a monster! It is a yaskravish and a rosy sekran for tsyu tsyna. Connections to MacBook. Vibrating for timid chats in the background mode and T for YouTube. The cord was rich and viscose with, so and Atos. 10 days delivery. (Bulo B shvidshe, Abi sell by putting the right address)screen is good, speakers is bad, Hdmi 1 is broken with red colours, Hdmi 2 is working, it looks good and comes with cover, worth the priceActual resolution is 2k, but product name in the cart and picture shown on the web is 2.5k. I am confused.Parfait !",https://www.aliexpress.com/item/1005007537852974.html?algo_pvid=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd&algo_exp_id=66b16b3f-e8b7-40cb-a9bb-b17bd0503ddd-26&pdp_npi=4%40dis%21PKR%2144657.69%2123222.09%21%21%211159.13%21602.75%21%40212a70c017317823911454499e9f9d%2112000041204476525%21sea%21PK%210%21ABX&curPageLogUid=15jLVLLld5HS&utparam-url=scene%3Asearch%7Cquery_from%3A,Positive
